timestamp,jam,voltage,current,power,energy,suhu_ruangan,jumlah_orang,suhu_ac,status
2026-05-01 00:50:00,0,224.2,2.75,616.72,0.0017,28.2,1,24,NORMAL
2026-05-01 00:50:10,0,223.5,1.91,426.09,0.0012,24.6,3,26,NORMAL
2026-05-01 00:50:20,0,217.1,3.13,679.56,0.0019,27.6,1,24,NORMAL
2026-05-01 00:50:30,0,223.7,2.61,583.53,0.0016,27.8,2,24,NORMAL
2026-05-01 00:50:40,0,224.4,1.93,432.57,0.0012,24.8,1,26,NORMAL
2026-05-01 00:50:50,0,217.5,2.79,606.5,0.0017,28.7,2,24,NORMAL
2026-05-01 00:51:00,0,224.2,3.02,677.0,0.0019,27.6,2,24,NORMAL
2026-05-01 00:51:10,0,223.0,1.91,426.86,0.0012,26.2,2,26,NORMAL
2026-05-01 00:51:20,0,216.5,3.0,649.81,0.0018,29.7,2,24,NORMAL
2026-05-01 00:51:30,0,223.6,4.12,921.18,0.0026,30.5,1,22,NORMAL
2026-05-01 00:51:40,0,223.9,3.87,867.01,0.0024,31.1,1,22,NORMAL
2026-05-01 00:51:50,0,224.8,4.11,923.39,0.0026,31.9,2,22,NORMAL
2026-05-01 00:52:00,0,223.2,3.16,705.85,0.002,31.1,3,22,NORMAL
2026-05-01 00:52:10,0,219.8,4.17,916.05,0.0025,30.6,3,22,NORMAL
2026-05-01 00:52:20,0,217.6,2.49,541.94,0.0015,28.2,2,24,NORMAL
2026-05-01 00:52:30,0,221.2,2.22,490.07,0.0014,24.3,3,26,NORMAL
2026-05-01 00:52:40,0,222.6,2.47,549.08,0.0015,29.9,1,24,NORMAL
2026-05-01 00:52:50,0,220.2,1.53,336.94,0.0009,25.2,2,26,NORMAL
2026-05-01 00:53:00,0,216.2,3.33,720.88,0.002,30.7,2,22,NORMAL
2026-05-01 00:53:10,0,220.3,0.04,8.27,0.0,24.0,0,OFF,NORMAL
2026-05-01 00:53:20,0,218.1,2.84,620.42,0.0017,28.5,2,24,NORMAL
2026-05-01 00:53:30,0,216.6,3.99,863.92,0.0024,31.0,1,22,NORMAL
2026-05-01 00:53:40,0,219.9,3.58,787.47,0.0022,31.0,3,22,NORMAL
2026-05-01 00:53:50,0,222.4,2.7,600.84,0.0017,29.5,3,24,NORMAL
2026-05-01 00:54:00,0,219.7,4.29,942.77,0.0026,30.3,1,22,NORMAL
2026-05-01 00:54:10,0,219.6,2.85,626.67,0.0017,29.4,3,24,NORMAL
2026-05-01 00:54:20,0,223.2,2.46,550.04,0.0015,29.6,2,24,NORMAL
2026-05-01 00:54:30,0,218.7,2.15,469.88,0.0013,25.5,3,26,NORMAL
2026-05-01 00:54:40,0,167.8545176713833,2.16,362.44,0.001,25.8,2,26,ANOMALI
2026-05-01 00:54:50,0,218.7,2.0,436.78,0.0012,25.3,3,26,NORMAL
2026-05-01 00:55:00,0,219.2,3.3,724.36,0.002,31.6,1,22,NORMAL
2026-05-01 00:55:10,0,216.2,0.08,17.94,0.0,24.0,0,OFF,NORMAL
2026-05-01 00:55:20,0,217.5,3.61,785.41,0.0022,31.3,1,22,NORMAL
2026-05-01 00:55:30,0,217.7,2.42,526.77,0.0015,28.7,2,24,NORMAL
2026-05-01 00:55:40,0,218.7,3.93,859.77,0.0024,31.4,3,22,NORMAL
2026-05-01 00:55:50,0,224.9,4.11,924.62,0.0026,30.6,1,22,NORMAL
2026-05-01 00:56:00,0,221.5,4.1,908.3,0.0,28.1,0,OFF,ANOMALI
2026-05-01 00:56:10,0,223.4,2.63,587.21,0.0016,27.8,1,24,NORMAL
2026-05-01 00:56:20,0,222.5,0.03,6.44,0.0,29.8,0,OFF,NORMAL
2026-05-01 00:56:30,0,222.1,2.59,575.35,0.0016,29.2,3,24,NORMAL
2026-05-01 00:56:40,0,223.1,2.22,494.38,0.0014,24.6,2,26,NORMAL
2026-05-01 00:56:50,0,224.8,4.16,934.83,0.0026,31.6,1,22,NORMAL
2026-05-01 00:57:00,0,218.8,2.58,564.8,0.0016,28.5,3,24,NORMAL
2026-05-01 00:57:10,0,217.3,3.57,776.06,0.0022,31.3,1,22,NORMAL
2026-05-01 00:57:20,0,215.3,2.18,468.57,0.0013,26.8,1,26,NORMAL
2026-05-01 00:57:30,0,223.3,3.18,710.87,0.002,30.0,3,22,NORMAL
2026-05-01 00:57:40,0,223.6,0.04,8.39,0.0,26.3,0,OFF,NORMAL
2026-05-01 00:57:50,0,221.6,8.9,1971.72,0.002,31.3,3,22,ANOMALI
2026-05-01 00:58:00,0,215.9,2.88,621.95,0.0017,28.5,1,24,NORMAL
2026-05-01 00:58:10,0,215.2,4.12,887.05,0.0025,31.4,1,22,NORMAL
2026-05-01 00:58:20,0,220.6,0.06,12.66,0.0,26.1,0,OFF,NORMAL
2026-05-01 00:58:30,0,222.7,2.73,608.31,0.0017,28.4,2,24,NORMAL
2026-05-01 00:58:40,0,219.1,1.98,434.43,0.0012,24.1,1,26,NORMAL
2026-05-01 00:58:50,0,225.0,1.7,383.23,0.0011,25.4,1,26,NORMAL
2026-05-01 00:59:00,0,223.9,0.03,5.72,0.0,25.9,0,OFF,NORMAL
2026-05-01 00:59:10,0,218.1,0.09,19.3,0.0001,27.4,0,OFF,NORMAL
2026-05-01 00:59:20,0,220.0,1.69,372.43,0.001,26.7,1,26,NORMAL
2026-05-01 00:59:30,0,216.7,1.61,349.4,0.001,24.7,1,26,NORMAL
2026-05-01 00:59:40,0,220.7,3.07,677.33,0.0019,28.2,1,24,NORMAL
2026-05-01 00:59:50,0,218.0,0.07,14.86,0.0,24.6,0,OFF,NORMAL
2026-05-01 01:00:00,1,216.2,2.63,569.0,0.0016,27.7,2,24,NORMAL
2026-05-01 01:00:10,1,223.1,3.47,774.64,0.0022,30.8,2,22,NORMAL
2026-05-01 01:00:20,1,222.1,2.1,466.92,0.0013,26.1,2,26,NORMAL
2026-05-01 01:00:30,1,217.8,0.06,13.57,0.0,30.4,0,OFF,NORMAL
2026-05-01 01:00:40,1,216.5,3.38,732.58,0.002,30.3,1,22,NORMAL
2026-05-01 01:00:50,1,215.1,0.03,6.46,0.0,27.4,0,OFF,NORMAL
2026-05-01 01:01:00,1,218.2,0.04,8.62,0.0,26.2,0,OFF,NORMAL
2026-05-01 01:01:10,1,221.2,2.61,577.43,0.0016,29.5,3,24,NORMAL
2026-05-01 01:01:20,1,223.9,0.09,19.81,0.0001,26.8,0,OFF,NORMAL
2026-05-01 01:01:30,1,221.9,2.46,546.06,0.0015,28.0,1,24,NORMAL
2026-05-01 01:01:40,1,218.3,2.64,577.07,0.0016,28.3,2,24,NORMAL
2026-05-01 01:01:50,1,224.4,2.21,494.96,0.0014,24.1,2,26,NORMAL
2026-05-01 01:02:00,1,216.7,4.06,878.76,0.0024,31.8,1,22,NORMAL
2026-05-01 01:02:10,1,215.5,8.06,1737.45,0.0018,27.9,1,24,ANOMALI
2026-05-01 01:02:20,1,221.9,2.81,624.11,0.0017,28.4,3,24,NORMAL
2026-05-01 01:02:30,1,223.0,3.72,830.23,0.0023,31.8,2,22,NORMAL
2026-05-01 01:02:40,1,216.2,3.77,814.44,0.0023,30.6,1,22,NORMAL
2026-05-01 01:02:50,1,220.0,0.08,16.55,0.0,24.9,0,OFF,NORMAL
2026-05-01 01:03:00,1,223.8,1.73,386.97,0.0011,25.1,1,26,NORMAL
2026-05-01 01:03:10,1,224.0,0.06,12.9,0.0,26.9,0,OFF,NORMAL
2026-05-01 01:03:20,1,216.8,3.14,681.03,0.0019,27.7,1,24,NORMAL
2026-05-01 01:03:30,1,222.9,3.81,848.58,0.0024,32.0,1,22,NORMAL
2026-05-01 01:03:40,1,222.5,0.04,9.78,0.0,31.9,0,OFF,NORMAL
2026-05-01 01:03:50,1,221.3,1.46,322.44,0.0009,26.0,2,26,NORMAL
2026-05-01 01:04:00,1,224.5,0.05,12.0,0.0,28.7,0,OFF,NORMAL
2026-05-01 01:04:10,1,221.3,3.01,666.54,0.0019,28.8,1,24,NORMAL
2026-05-01 01:04:20,1,224.8,2.45,550.82,0.0015,29.6,2,24,NORMAL
2026-05-01 01:04:30,1,221.6,1.93,427.57,0.0012,26.6,3,26,NORMAL
2026-05-01 01:04:40,1,223.3,0.07,16.25,0.0,25.1,0,OFF,NORMAL
2026-05-01 01:04:50,1,218.6,3.54,773.76,0.0021,30.9,1,22,NORMAL
2026-05-01 01:05:00,1,223.2,4.53,1010.34,0.0015,28.1,0,24,ANOMALI
2026-05-01 01:05:10,1,223.7,1.45,325.26,0.0009,26.9,1,26,NORMAL
2026-05-01 01:05:20,1,220.3,2.96,651.52,0.0018,29.5,1,24,NORMAL
2026-05-01 01:05:30,1,219.8,2.14,469.53,0.0013,25.4,3,26,NORMAL
2026-05-01 01:05:40,1,221.2,2.81,620.99,0.0017,28.8,3,24,NORMAL
2026-05-01 01:05:50,1,224.3,1.75,392.73,0.0011,25.4,1,26,NORMAL
2026-05-01 01:06:00,1,220.7,2.17,477.91,0.0013,26.5,3,26,NORMAL
2026-05-01 01:06:10,1,223.9,0.07,14.56,0.0,28.0,0,OFF,NORMAL
2026-05-01 01:06:20,1,216.4,2.19,474.18,0.0013,25.7,3,26,NORMAL
2026-05-01 01:06:30,1,216.7,2.64,573.12,0.0016,28.1,1,24,NORMAL
2026-05-01 01:06:40,1,218.1,1.6,350.02,0.001,26.4,1,26,NORMAL
2026-05-01 01:06:50,1,223.6,3.05,682.13,0.0019,27.6,3,24,NORMAL
2026-05-01 01:07:00,1,219.5,0.03,6.54,0.0,29.1,0,OFF,NORMAL
2026-05-01 01:07:10,1,219.7,2.63,577.4,0.0016,28.0,2,24,NORMAL
2026-05-01 01:07:20,1,223.1,0.08,16.99,0.0,30.6,0,OFF,NORMAL
2026-05-01 01:07:30,1,219.6,1.42,311.19,0.0009,24.4,3,26,NORMAL
2026-05-01 01:07:40,1,220.4,3.49,769.15,0.0021,31.6,1,22,NORMAL
2026-05-01 01:07:50,1,215.6,1.85,398.58,0.0011,25.5,3,26,NORMAL
2026-05-01 01:08:00,1,222.2,0.06,14.23,0.0,27.9,0,OFF,NORMAL
2026-05-01 01:08:10,1,224.0,2.25,504.79,0.0014,27.7,1,24,NORMAL
2026-05-01 01:08:20,1,222.8,0.07,14.6,0.0,31.0,0,OFF,NORMAL
2026-05-01 01:08:30,1,222.0,0.05,11.25,0.0,26.5,0,OFF,NORMAL
2026-05-01 01:08:40,1,217.5,2.43,528.19,0.0015,28.1,3,24,NORMAL
2026-05-01 01:08:50,1,223.7,3.22,720.84,0.002,31.5,1,22,NORMAL
2026-05-01 01:09:00,1,223.5,1.41,314.12,0.0009,26.3,2,26,NORMAL
2026-05-01 01:09:10,1,220.6,3.59,792.62,0.0022,30.6,3,22,NORMAL
2026-05-01 01:09:20,1,218.0,2.6,567.48,0.0016,27.1,1,24,NORMAL
2026-05-01 01:09:30,1,220.5,2.58,569.31,0.0016,28.8,3,24,NORMAL
2026-05-01 01:09:40,1,218.1,3.8,829.48,0.0023,30.0,2,22,NORMAL
2026-05-01 01:09:50,1,218.7,4.34,948.93,0.0026,31.5,1,22,NORMAL
2026-05-01 01:10:00,1,217.2,2.25,488.25,0.0014,24.2,1,26,NORMAL
2026-05-01 01:10:10,1,216.7,3.86,836.05,0.0023,31.8,3,22,NORMAL
2026-05-01 01:10:20,1,219.7,4.14,909.61,0.0025,31.3,3,22,NORMAL
2026-05-01 01:10:30,1,215.1,6.76,1454.18,0.0014,29.1,2,24,ANOMALI
2026-05-01 01:10:40,1,224.4,2.31,517.65,0.0014,29.1,2,24,NORMAL
2026-05-01 01:10:50,1,224.3,1.34,300.32,0.0008,25.0,1,26,NORMAL
2026-05-01 01:11:00,1,224.5,2.16,483.8,0.0013,26.4,1,26,NORMAL
2026-05-01 01:11:10,1,219.8,2.48,544.2,0.0015,27.3,2,24,NORMAL
2026-05-01 01:11:20,1,224.4,2.22,499.0,0.0014,26.2,3,26,NORMAL
2026-05-01 01:11:30,1,224.4,3.57,800.57,0.0022,31.6,2,22,NORMAL
2026-05-01 01:11:40,1,215.6,0.03,5.74,0.0,25.6,0,OFF,NORMAL
2026-05-01 01:11:50,1,223.5,2.91,649.91,0.0018,27.6,3,24,NORMAL
2026-05-01 01:12:00,1,217.6,2.54,551.73,0.0015,29.3,1,24,NORMAL
2026-05-01 01:12:10,1,222.0,0.05,11.54,0.0,27.7,0,OFF,NORMAL
2026-05-01 01:12:20,1,220.5,1.65,364.86,0.001,24.3,3,26,NORMAL
2026-05-01 01:12:30,1,215.8,0.02,5.19,0.0,28.3,0,OFF,NORMAL
2026-05-01 01:12:40,1,219.3,0.07,15.76,0.0,31.3,0,OFF,NORMAL
2026-05-01 01:12:50,1,219.0,2.19,478.8,0.0013,24.7,1,26,NORMAL
2026-05-01 01:13:00,1,221.8,2.42,537.17,0.0015,27.7,1,24,NORMAL
2026-05-01 01:13:10,1,219.6,0.06,12.74,0.0,25.4,0,OFF,NORMAL
2026-05-01 01:13:20,1,217.6,0.08,17.27,0.0,30.3,0,OFF,NORMAL
2026-05-01 01:13:30,1,222.1,0.09,19.88,0.0001,27.8,0,OFF,NORMAL
2026-05-01 01:13:40,1,217.2,3.1,673.23,0.0019,27.1,1,24,NORMAL
2026-05-01 01:13:50,1,223.3,1.91,427.15,0.0012,25.2,2,26,NORMAL
2026-05-01 01:14:00,1,220.9,6.22,1375.05,0.001,24.7,1,26,ANOMALI
2026-05-01 01:14:10,1,223.9,2.95,661.33,0.0018,29.8,1,24,NORMAL
2026-05-01 01:14:20,1,215.8,3.0,647.49,0.0018,27.7,2,24,NORMAL
2026-05-01 01:14:30,1,223.4,4.22,942.7,0.0026,31.2,1,22,NORMAL
2026-05-01 01:14:40,1,224.3,2.53,566.46,0.0016,29.6,3,24,NORMAL
2026-05-01 01:14:50,1,216.3,3.95,855.12,0.0024,30.9,1,22,NORMAL
2026-05-01 01:15:00,1,224.6,2.74,615.58,0.0017,29.7,2,24,NORMAL
2026-05-01 01:15:10,1,224.5,1.93,432.77,0.0012,26.3,2,26,NORMAL
2026-05-01 01:15:20,1,168.24747811195837,2.73,458.68,0.0013,26.7,2,26,ANOMALI
2026-05-01 01:15:30,1,222.0,0.04,8.17,0.0,29.5,0,OFF,NORMAL
2026-05-01 01:15:40,1,221.2,2.62,579.95,0.0016,28.6,1,24,NORMAL
2026-05-01 01:15:50,1,221.1,0.03,7.15,0.0,31.0,0,OFF,NORMAL
2026-05-01 01:16:00,1,217.2,1.82,394.86,0.0011,25.9,1,26,NORMAL
2026-05-01 01:16:10,1,221.0,1.47,325.74,0.0009,24.9,3,26,NORMAL
2026-05-01 01:16:20,1,216.3,0.05,11.02,0.0,27.3,0,OFF,NORMAL
2026-05-01 01:16:30,1,220.6,2.14,472.35,0.0013,24.5,2,26,NORMAL
2026-05-01 01:16:40,1,221.1,0.08,16.61,0.0,28.1,0,OFF,NORMAL
2026-05-01 01:16:50,1,217.4,3.23,702.36,0.002,30.4,1,22,NORMAL
2026-05-01 01:17:00,1,222.0,2.06,456.83,0.0013,26.0,2,26,NORMAL
2026-05-01 01:17:10,1,224.2,2.08,467.3,0.0013,26.1,3,26,NORMAL
2026-05-01 01:17:20,1,216.6,2.17,469.78,0.0013,24.3,2,26,NORMAL
2026-05-01 01:17:30,1,218.1,2.34,510.87,0.0014,28.9,2,24,NORMAL
2026-05-01 01:17:40,1,217.5,0.07,16.17,0.0,25.3,0,OFF,NORMAL
2026-05-01 01:17:50,1,220.6,3.05,673.34,0.0019,27.6,1,24,NORMAL
2026-05-01 01:18:00,1,219.0,3.36,735.07,0.002,31.2,2,22,NORMAL
2026-05-01 01:18:10,1,219.2,1.84,403.28,0.0011,25.0,1,26,NORMAL
2026-05-01 01:18:20,1,216.4,2.28,492.38,0.0014,24.2,1,26,NORMAL
2026-05-01 01:18:30,1,221.6,3.18,703.74,0.002,31.6,2,22,NORMAL
2026-05-01 01:18:40,1,215.4,3.4,731.95,0.002,31.0,3,22,NORMAL
2026-05-01 01:18:50,1,221.2,0.03,5.57,0.0,28.2,0,OFF,NORMAL
2026-05-01 01:19:00,1,218.3,4.18,912.89,0.0025,31.8,3,22,NORMAL
2026-05-01 01:19:10,1,220.5,1.94,428.37,0.0012,26.4,1,26,NORMAL
2026-05-01 01:19:20,1,218.7,2.5,547.79,0.0015,28.1,2,24,NORMAL
2026-05-01 01:19:30,1,219.1,0.04,9.47,0.0,27.7,0,OFF,NORMAL
2026-05-01 01:19:40,1,217.8,2.03,442.98,0.0012,24.3,2,26,NORMAL
2026-05-01 01:19:50,1,222.2,4.2,934.0,0.0026,30.1,3,22,NORMAL
2026-05-01 01:20:00,1,218.2,1.63,356.67,0.001,25.5,3,26,NORMAL
2026-05-01 01:20:10,1,225.0,4.62,1039.17,0.001,25.5,1,26,ANOMALI
2026-05-01 01:20:20,1,215.9,2.57,554.48,0.0015,27.7,3,24,NORMAL
2026-05-01 01:20:30,1,215.5,8.41,1813.19,0.0,30.8,0,OFF,ANOMALI
2026-05-01 01:20:40,1,221.4,3.29,728.03,0.002,30.2,1,22,NORMAL
2026-05-01 01:20:50,1,220.5,0.05,11.91,0.0,28.4,0,OFF,NORMAL
2026-05-01 01:21:00,1,220.5,2.98,658.12,0.0018,28.7,1,24,NORMAL
2026-05-01 01:21:10,1,224.1,1.95,437.22,0.0012,24.5,2,26,NORMAL
2026-05-01 01:21:20,1,218.2,2.44,532.39,0.0015,27.8,2,24,NORMAL
2026-05-01 01:21:30,1,215.4,2.44,525.37,0.0015,28.6,2,24,NORMAL
2026-05-01 01:21:40,1,217.7,1.96,427.62,0.0012,25.1,1,26,NORMAL
2026-05-01 01:21:50,1,223.2,2.82,628.35,0.0017,28.4,1,24,NORMAL
2026-05-01 01:22:00,1,220.9,4.0,883.28,0.0025,31.7,1,22,NORMAL
2026-05-01 01:22:10,1,221.2,3.23,715.11,0.002,30.0,2,22,NORMAL
2026-05-01 01:22:20,1,215.7,0.03,6.32,0.0,29.3,0,OFF,NORMAL
2026-05-01 01:22:30,1,223.7,2.3,514.12,0.0014,27.3,1,24,NORMAL
2026-05-01 01:22:40,1,221.5,3.69,817.19,0.0023,30.4,3,22,NORMAL
2026-05-01 01:22:50,1,218.0,2.15,468.7,0.0013,25.9,3,26,NORMAL
2026-05-01 01:23:00,1,220.6,1.51,333.15,0.0009,26.8,2,26,NORMAL
2026-05-01 01:23:10,1,222.0,1.58,350.88,0.001,26.4,3,26,NORMAL
2026-05-01 01:23:20,1,221.8,3.68,817.33,0.0023,31.5,3,22,NORMAL
2026-05-01 01:23:30,1,218.6,2.95,643.9,0.0018,27.5,3,24,NORMAL
2026-05-01 01:23:40,1,219.6,2.56,561.56,0.0016,29.7,2,24,NORMAL
2026-05-01 01:23:50,1,220.0,2.97,652.97,0.0018,29.5,1,24,NORMAL
2026-05-01 01:24:00,1,217.3,0.02,5.32,0.0,24.6,0,OFF,NORMAL
2026-05-01 01:24:10,1,217.0,2.86,620.52,0.0017,27.0,1,24,NORMAL
2026-05-01 01:24:20,1,215.9,0.05,10.45,0.0,29.7,0,OFF,NORMAL
2026-05-01 01:24:30,1,219.1,2.89,633.96,0.0018,28.6,1,24,NORMAL
2026-05-01 01:24:40,1,219.7,4.31,946.2,0.0026,30.1,2,22,NORMAL
2026-05-01 01:24:50,1,220.6,3.69,814.69,0.0023,30.1,3,22,NORMAL
2026-05-01 01:25:00,1,218.5,4.08,891.92,0.0025,30.2,1,22,NORMAL
2026-05-01 01:25:10,1,218.5,0.06,12.19,0.0,29.4,0,OFF,NORMAL
2026-05-01 01:25:20,1,221.9,0.08,18.36,0.0001,25.2,0,OFF,NORMAL
2026-05-01 01:25:30,1,223.1,4.2,936.17,0.0026,30.1,3,22,NORMAL
2026-05-01 01:25:40,1,223.5,0.03,7.12,0.0,31.3,0,OFF,NORMAL
2026-05-01 01:25:50,1,165.93903810270783,3.5,580.8,0.0016,28.2,2,24,ANOMALI
2026-05-01 01:26:00,1,222.6,0.08,16.96,0.0,26.8,0,OFF,NORMAL
2026-05-01 01:26:10,1,218.2,1.47,320.91,0.0009,26.5,3,26,NORMAL
2026-05-01 01:26:20,1,220.7,0.09,19.41,0.0001,28.1,0,OFF,NORMAL
2026-05-01 01:26:30,1,218.1,1.43,311.96,0.0009,25.6,2,26,NORMAL
2026-05-01 01:26:40,1,223.5,0.06,14.37,0.0,24.8,0,OFF,NORMAL
2026-05-01 01:26:50,1,220.8,3.51,774.99,0.0022,30.2,2,22,NORMAL
2026-05-01 01:27:00,1,215.0,3.92,841.95,0.0023,31.3,2,22,NORMAL
2026-05-01 01:27:10,1,217.4,0.07,16.11,0.0,24.0,0,OFF,NORMAL
2026-05-01 01:27:20,1,224.4,4.15,930.8,0.0026,31.1,1,22,NORMAL
2026-05-01 01:27:30,1,223.8,2.01,449.59,0.0012,24.6,2,26,NORMAL
2026-05-01 01:27:40,1,222.7,4.07,906.98,0.0025,30.4,1,22,NORMAL
2026-05-01 01:27:50,1,218.4,3.38,738.97,0.0021,31.0,1,22,NORMAL
2026-05-01 01:28:00,1,220.5,2.2,484.94,0.0013,26.3,3,26,NORMAL
2026-05-01 01:28:10,1,220.9,2.49,550.17,0.0015,27.2,3,24,NORMAL
2026-05-01 01:28:20,1,223.7,0.04,9.02,0.0,31.6,0,OFF,NORMAL
2026-05-01 01:28:30,1,218.8,2.79,611.55,0.0017,29.4,2,24,NORMAL
2026-05-01 01:28:40,1,222.3,2.6,578.22,0.0016,27.4,1,24,NORMAL
2026-05-01 01:28:50,1,221.4,3.98,880.66,0.0024,30.5,1,22,NORMAL
2026-05-01 01:29:00,1,220.7,1.37,302.37,0.0008,25.2,1,26,NORMAL
2026-05-01 01:29:10,1,219.5,3.87,849.08,0.0024,30.7,2,22,NORMAL
2026-05-01 01:29:20,1,220.2,2.74,602.94,0.0017,27.6,3,24,NORMAL
2026-05-01 01:29:30,1,217.7,4.19,911.49,0.0025,31.2,3,22,NORMAL
2026-05-01 01:29:40,1,223.7,2.67,597.28,0.0017,28.8,3,24,NORMAL
2026-05-01 01:29:50,1,217.9,1.64,358.14,0.001,26.4,1,26,NORMAL
2026-05-01 01:30:00,1,218.2,6.17,1346.75,0.0015,29.9,3,24,ANOMALI
2026-05-01 01:30:10,1,220.9,4.03,889.89,0.0025,30.0,3,22,NORMAL
2026-05-01 01:30:20,1,224.9,2.6,584.47,0.0016,29.4,3,24,NORMAL
2026-05-01 01:30:30,1,215.4,0.05,10.61,0.0,28.3,0,OFF,NORMAL
2026-05-01 01:30:40,1,217.8,0.08,17.98,0.0,26.3,0,OFF,NORMAL
2026-05-01 01:30:50,1,224.9,2.72,612.3,0.0017,27.2,1,24,NORMAL
2026-05-01 01:31:00,1,216.5,2.85,616.31,0.0017,28.0,2,24,NORMAL
2026-05-01 01:31:10,1,224.3,2.16,484.05,0.0013,25.1,1,26,NORMAL
2026-05-01 01:31:20,1,221.6,0.07,16.36,0.0,30.5,0,OFF,NORMAL
2026-05-01 01:31:30,1,220.3,1.94,427.72,0.0012,24.3,2,26,NORMAL
2026-05-01 01:31:40,1,222.6,6.86,1526.44,0.0,26.9,0,OFF,ANOMALI
2026-05-01 01:31:50,1,224.8,3.51,789.52,0.0022,31.3,1,22,NORMAL
2026-05-01 01:32:00,1,222.2,2.27,505.03,0.0014,28.5,1,24,NORMAL
2026-05-01 01:32:10,1,221.2,1.93,425.85,0.0012,24.2,1,26,NORMAL
2026-05-01 01:32:20,1,220.4,2.8,618.04,0.0017,27.9,1,24,NORMAL
2026-05-01 01:32:30,1,223.6,1.86,416.98,0.0012,25.6,2,26,NORMAL
2026-05-01 01:32:40,1,219.3,1.84,402.87,0.0011,25.6,1,26,NORMAL
2026-05-01 01:32:50,1,223.6,2.14,478.31,0.0013,24.9,1,26,NORMAL
2026-05-01 01:33:00,1,224.0,0.04,7.84,0.0,28.8,0,OFF,NORMAL
2026-05-01 01:33:10,1,216.6,6.7,1452.08,0.0001,25.8,0,OFF,ANOMALI
2026-05-01 01:33:20,1,222.4,2.79,619.9,0.0017,27.2,1,24,NORMAL
2026-05-01 01:33:30,1,219.9,0.04,9.84,0.0,29.8,0,OFF,NORMAL
2026-05-01 01:33:40,1,223.2,3.79,845.89,0.0023,30.8,2,22,NORMAL
2026-05-01 01:33:50,1,215.6,0.08,17.56,0.0,24.1,0,OFF,NORMAL
2026-05-01 01:34:00,1,222.8,1.49,331.12,0.0009,24.0,1,26,NORMAL
2026-05-01 01:34:10,1,215.8,1.56,336.13,0.0009,25.9,1,26,NORMAL
2026-05-01 01:34:20,1,220.7,8.94,1973.28,0.0015,29.4,1,24,ANOMALI
2026-05-01 01:34:30,1,221.0,2.15,474.47,0.0013,26.5,1,26,NORMAL
2026-05-01 01:34:40,1,219.7,3.4,746.71,0.0021,31.8,1,22,NORMAL
2026-05-01 01:34:50,1,220.0,0.05,11.65,0.0,25.9,0,OFF,NORMAL
2026-05-01 01:35:00,1,224.2,1.86,417.22,0.0012,25.5,3,26,NORMAL
2026-05-01 01:35:10,1,221.5,1.44,318.17,0.0009,25.9,2,26,NORMAL
2026-05-01 01:35:20,1,217.8,4.18,910.5,0.0025,30.1,2,22,NORMAL
2026-05-01 01:35:30,1,217.3,2.36,513.2,0.0014,27.2,3,24,NORMAL
2026-05-01 01:35:40,1,216.2,3.08,664.93,0.0018,27.8,3,24,NORMAL
2026-05-01 01:35:50,1,218.1,2.18,476.5,0.0013,25.5,3,26,NORMAL
2026-05-01 01:36:00,1,221.7,3.74,829.88,0.0023,30.9,1,22,NORMAL
2026-05-01 01:36:10,1,222.3,1.61,357.89,0.001,24.1,3,26,NORMAL
2026-05-01 01:36:20,1,222.2,3.62,804.05,0.0022,31.6,1,22,NORMAL
2026-05-01 01:36:30,1,220.3,3.16,696.77,0.0019,27.0,1,24,NORMAL
2026-05-01 01:36:40,1,219.6,3.38,741.35,0.0021,30.8,3,22,NORMAL
2026-05-01 01:36:50,1,224.1,2.49,557.71,0.0015,27.3,2,24,NORMAL
2026-05-01 01:37:00,1,223.3,3.67,819.96,0.0023,30.6,2,22,NORMAL
2026-05-01 01:37:10,1,221.7,1.42,313.79,0.0009,26.0,2,26,NORMAL
2026-05-01 01:37:20,1,222.1,2.26,501.66,0.0014,28.4,1,24,NORMAL
2026-05-01 01:37:30,1,215.6,4.2,906.38,0.0025,30.3,2,22,NORMAL
2026-05-01 01:37:40,1,219.1,2.04,447.55,0.0012,25.3,1,26,NORMAL
2026-05-01 01:37:50,1,217.1,3.69,800.69,0.0022,31.8,3,22,NORMAL
2026-05-01 01:38:00,1,221.2,2.37,523.35,0.0015,29.1,3,24,NORMAL
2026-05-01 01:38:10,1,224.3,3.08,690.17,0.0019,28.4,2,24,NORMAL
2026-05-01 01:38:20,1,216.0,2.11,455.8,0.0013,25.4,2,26,NORMAL
2026-05-01 01:38:30,1,219.7,2.02,444.6,0.0012,26.9,2,26,NORMAL
2026-05-01 01:38:40,1,216.4,2.34,505.61,0.0014,27.1,2,24,NORMAL
2026-05-01 01:38:50,1,222.2,1.91,424.33,0.0012,25.1,1,26,NORMAL
2026-05-01 01:39:00,1,216.9,3.71,804.86,0.0022,30.1,1,22,NORMAL
2026-05-01 01:39:10,1,219.0,2.5,547.23,0.0015,28.3,1,24,NORMAL
2026-05-01 01:39:20,1,223.0,0.07,15.55,0.0,28.9,0,OFF,NORMAL
2026-05-01 01:39:30,1,222.1,0.08,17.9,0.0,27.0,0,OFF,NORMAL
2026-05-01 01:39:40,1,217.2,0.04,8.18,0.0,27.3,0,OFF,NORMAL
2026-05-01 01:39:50,1,215.4,3.56,766.22,0.0021,31.9,2,22,NORMAL
2026-05-01 01:40:00,1,223.8,0.08,18.43,0.0001,25.0,0,OFF,NORMAL
